Etape	m2	p2
29113	845	15
29114	845	16
29115	844	16
29116	844	16
29117	844	16
29118	844	16
29119	844	16
29120	844	16
29121	844	16
29122	844	16
29123	843	16
29124	843	16
29125	843	16
29126	843	16
29127	843	16
29128	842	16
29129	842	16
29130	841	16
29131	841	16
29132	840	16
29133	839	16
29134	839	16
29135	839	16
29136	839	16
29137	839	16
29138	839	16
29139	839	16
29140	839	16
29141	839	16
29142	840	16
29143	840	16
29144	839	16
29145	839	16
29146	839	16
29147	839	16
29148	839	16
29149	839	16
29150	839	17
29151	839	17
29152	839	17
29153	839	17
29154	839	17
29155	839	17
29156	839	17
29157	839	17
29158	839	17
29159	838	17
29160	838	17
29161	838	17
29162	838	18
29163	837	18
29164	837	18
29165	837	18
29166	837	18
29167	837	18
29168	837	18
29169	837	18
29170	837	18
29171	837	18
29172	837	18
29173	837	18
29174	837	18
29175	837	18
29176	837	18
29177	837	18
29178	836	18
29179	836	18
29180	836	18
29181	836	18
29182	836	18
29183	836	18
29184	836	18
29185	836	18
29186	836	18
29187	836	18
29188	836	18
29189	836	18
29190	836	18
29191	836	18
29192	836	18
29193	836	18
29194	836	18
29195	835	18
29196	835	18
29197	835	18
29198	834	18
29199	834	18
29200	833	18
29201	833	18
29202	833	18
29203	833	18
29204	833	18
29205	833	18
29206	833	18
29207	833	18
29208	832	18
29209	832	18
29210	832	18
29211	832	18
29212	832	18
29213	832	19
29214	832	19
29215	831	19
29216	831	20
29217	831	20
29218	831	20
29219	831	20
29220	831	20
29221	831	20
29222	830	20
29223	830	21
29224	830	21
29225	830	21
29226	829	21
29227	829	22
29228	829	22
29229	828	22
29230	828	22
29231	828	22
29232	827	23
29233	827	23
29234	827	23
29235	827	23
29236	827	23
29237	827	23
29238	827	23
29239	827	23
29240	826	23
29241	826	23
29242	825	23
29243	825	24
29244	825	24
29245	825	24
29246	825	24
29247	825	24
29248	825	24
29249	824	24
29250	824	24
29251	824	24
29252	824	24
29253	824	25
29254	824	25
29255	824	25
29256	824	25
29257	824	25
29258	824	25
29259	824	25
29260	823	26
29261	823	26
29262	823	26
29263	823	26
29264	822	26
29265	822	26
29266	822	26
29267	822	26
29268	822	26
29269	822	27
29270	822	27
29271	822	27
29272	822	27
29273	822	27
29274	822	27
29275	821	27
29276	821	27
29277	821	27
29278	821	27
29279	821	27
29280	821	27
29281	821	28
29282	819	28
29283	819	28
29284	819	28
29285	819	28
29286	818	28
29287	818	28
29288	818	28
29289	817	28
29290	817	28
29291	817	28
29292	817	28
29293	817	28
29294	817	28
29295	817	28
29296	817	28
29297	817	28
29298	817	28
29299	817	29
29300	817	29
29301	817	29
29302	817	29
29303	817	30
29304	816	30
29305	816	30
29306	816	30
29307	816	30
29308	815	30
29309	815	30
29310	813	30
29311	813	30
29312	812	30
29313	812	30
29314	811	30
29315	811	30
29316	811	30
29317	811	30
29318	811	30
29319	811	30
29320	811	30
29321	811	30
29322	811	30
29323	811	30
29324	811	30
29325	811	30
29326	811	30
29327	811	30
29328	811	30
29329	810	30
29330	810	30
29331	809	30
29332	809	30
29333	808	30
29334	807	30
29335	807	30
29336	806	30
29337	807	30
29338	807	30
29339	807	30
29340	807	30
29341	806	30
29342	805	30
29343	805	30
29344	805	30
29345	805	30
29346	804	30
29347	804	30
29348	804	30
29349	804	30
29350	804	30
29351	804	30
29352	804	30
29353	804	30
29354	804	31
29355	804	31
29356	803	31
29357	803	31
29358	802	31
29359	802	31
29360	801	31
29361	801	32
29362	800	32
29363	800	32
29364	800	32
29365	799	33
29366	798	33
29367	798	33
29368	798	33
29369	798	33
29370	797	33
29371	797	34
29372	797	34
29373	797	34
29374	797	34
29375	797	34
29376	797	34
29377	796	34
29378	796	34
29379	796	34
29380	795	34
29381	795	34
29382	795	34
29383	794	34
29384	794	34
29385	793	34
29386	793	34
29387	793	34
29388	792	34
29389	792	34
29390	791	34
29391	791	34
29392	791	35
29393	791	36
29394	791	36
29395	791	36
29396	791	36
29397	791	36
29398	791	36
29399	791	36
29400	790	36
29401	790	36
29402	790	36
29403	790	36
29404	789	36
29405	789	36
29406	790	36
29407	788	36
29408	788	36
29409	788	36
29410	788	37
29411	788	37
29412	787	37
29413	787	37
29414	787	37
29415	787	37
29416	786	37
29417	785	38
29418	784	38
29419	784	38
29420	784	38
29421	784	38
29422	784	38
29423	784	38
29424	783	38
29425	783	38
29426	782	38
29427	782	38
29428	782	38
29429	781	38
29430	780	38
29431	780	38
29432	779	39
29433	777	39
29434	777	39
29435	777	39
29436	777	39
29437	777	39
29438	777	39
29439	777	39
29440	776	39
29441	776	39
29442	776	39
29443	776	39
29444	776	39
29445	775	39
29446	775	40
29447	775	40
29448	775	40
29449	774	40
29450	774	40
29451	774	40
29452	774	40
29453	774	40
29454	774	40
29455	774	40
29456	772	40
29457	772	40
29458	771	40
29459	771	40
29460	770	41
29461	770	41
29462	770	41
29463	770	41
29464	770	41
29465	769	41
29466	769	41
29467	769	42
29468	769	42
29469	768	42
29470	768	42
29471	768	42
29472	768	42
29473	768	42
29474	767	42
29475	767	42
29476	767	42
29477	767	42
29478	767	42
29479	767	42
29480	767	42
29481	767	42
29482	767	42
29483	765	42
29484	765	42
29485	765	42
29486	765	42
29487	764	42
29488	764	42
29489	763	42
29490	762	42
29491	762	42
29492	762	42
29493	762	42
29494	761	42
29495	760	42
29496	760	43
29497	759	43
29498	759	43
29499	758	43
29500	758	43
29501	757	43
29502	757	43
29503	757	43
29504	757	43
29505	757	43
29506	757	43
29507	756	43
29508	755	43
29509	755	43
29510	755	43
29511	754	43
29512	754	43
29513	753	43
29514	753	43
29515	752	43
29516	752	43
29517	752	43
29518	751	43
29519	750	43
29520	750	43
29521	749	43
29522	749	43
29523	749	43
29524	749	43
29525	748	43
29526	747	43
29527	747	43
29528	746	43
29529	747	43
29530	745	43
29531	745	43
29532	745	43
29533	745	43
29534	744	43
29535	744	43
29536	743	43
29537	743	43
29538	742	43
29539	742	44
29540	742	44
29541	742	44
29542	741	44
29543	741	44
29544	741	44
29545	740	44
29546	739	44
29547	739	44
29548	739	44
29549	738	44
29550	738	44
29551	738	44
29552	738	45
29553	738	45
29554	738	45
29555	738	45
29556	737	45
29557	737	45
29558	737	45
29559	736	46
29560	736	46
29561	735	46
29562	735	46
29563	735	46
29564	735	46
29565	735	46
29566	735	47
29567	735	47
29568	734	47
29569	732	48
29570	732	48
29571	731	48
29572	731	48
29573	731	48
29574	730	48
29575	730	48
29576	730	48
29577	729	49
29578	729	50
29579	729	50
29580	728	50
29581	727	50
29582	727	50
29583	727	50
29584	727	50
29585	727	50
29586	727	50
29587	727	50
29588	727	50
29589	727	51
29590	727	51
29591	727	51
29592	726	51
29593	726	51
29594	726	51
29595	725	51
29596	724	52
29597	724	52
29598	724	52
29599	724	52
29600	722	52
29601	722	52
29602	722	52
29603	722	52
29604	721	52
29605	721	53
29606	721	53
29607	721	53
29608	721	53
29609	720	53
29610	720	53
29611	720	53
29612	720	53
29613	720	54
29614	720	54
29615	719	55
29616	719	55
29617	719	56
29618	718	56
29619	718	56
29620	717	56
29621	716	56
29622	716	56
29623	715	57
29624	715	57
29625	715	57
29626	714	57
29627	714	57
29628	713	57
29629	712	57
29630	712	57
29631	711	57
29632	711	57
29633	710	58
29634	710	58
29635	709	58
29636	709	58
29637	709	58
29638	708	58
29639	708	58
29640	707	58
29641	707	58
29642	707	58
29643	706	58
29644	706	59
29645	706	59
29646	706	59
29647	706	60
29648	705	60
29649	705	60
29650	705	60
29651	705	60
29652	704	60
29653	704	60
29654	704	60
29655	704	60
29656	703	60
29657	703	60
29658	703	61
29659	703	62
29660	702	62
29661	701	62
29662	700	63
29663	700	63
29664	700	63
29665	699	63
29666	699	64
29667	698	64
29668	698	64
29669	696	65
29670	696	65
29671	694	65
29672	694	65
29673	693	65
29674	693	65
29675	692	65
29676	692	65
29677	692	65
29678	692	66
29679	691	67
29680	691	68
29681	690	68
29682	690	68
29683	690	68
29684	690	68
29685	690	68
29686	690	68
29687	690	68
29688	690	68
29689	689	68
29690	688	68
29691	688	68
29692	687	68
29693	687	68
29694	687	68
29695	686	68
29696	686	68
29697	686	68
29698	685	68
29699	684	68
29700	683	69
29701	683	69
29702	682	69
29703	681	69
29704	679	69
29705	680	69
29706	680	69
29707	679	69
29708	679	69
29709	677	69
29710	677	69
29711	677	70
29712	676	70
29713	676	70
29714	676	70
29715	675	70
29716	674	70
29717	675	70
29718	674	71
29719	673	71
29720	673	71
29721	673	71
29722	672	71
29723	672	71
29724	672	72
29725	671	72
29726	671	73
29727	670	73
29728	671	73
29729	669	74
29730	669	74
29731	668	74
29732	668	74
29733	669	75
29734	668	75
29735	667	75
29736	667	75
29737	666	75
29738	665	75
29739	665	75
29740	665	76
29741	665	76
29742	665	76
29743	665	77
29744	665	77
29745	665	77
29746	664	77
29747	664	77
29748	663	77
29749	663	77
29750	663	77
29751	662	77
29752	662	77
29753	660	77
29754	659	77
29755	659	77
29756	657	77
29757	656	77
29758	656	77
29759	657	78
29760	655	78
29761	654	78
29762	653	78
29763	653	78
29764	652	79
29765	651	80
29766	651	80
29767	650	80
29768	650	80
29769	649	80
29770	649	80
29771	647	80
29772	647	80
29773	647	80
29774	647	80
29775	646	80
29776	646	81
29777	646	81
29778	646	82
29779	645	82
29780	645	82
29781	645	82
29782	645	82
29783	645	82
29784	644	82
29785	644	83
29786	644	83
29787	644	84
29788	643	84
29789	642	84
29790	642	84
29791	641	84
29792	641	84
29793	641	84
29794	640	85
29795	640	85
29796	639	85
29797	638	85
29798	638	85
29799	637	85
29800	637	85
29801	635	85
29802	635	85
29803	635	86
29804	635	86
29805	635	85
29806	635	86
29807	634	85
29808	634	85
29809	633	85
29810	633	85
29811	633	85
29812	633	85
29813	633	85
29814	633	86
29815	632	86
29816	632	86
29817	631	86
29818	631	86
29819	630	86
29820	629	87
29821	629	87
29822	628	87
29823	628	88
29824	628	89
29825	627	89
29826	627	89
29827	627	89
29828	627	89
29829	627	89
29830	627	89
29831	626	89
29832	625	89
29833	624	89
29834	624	89
29835	623	89
29836	623	90
29837	623	90
29838	623	90
29839	623	91
29840	623	91
29841	623	91
29842	621	91
29843	620	91
29844	619	91
29845	618	91
29846	618	91
29847	616	92
29848	616	92
29849	617	92
29850	615	93
29851	614	93
29852	614	93
29853	614	93
29854	614	93
29855	614	93
29856	614	93
29857	613	93
29858	613	93
29859	612	94
29860	612	94
29861	611	95
29862	611	95
29863	609	95
29864	609	95
29865	609	95
29866	609	95
29867	609	96
29868	608	96
29869	609	97
29870	607	97
29871	606	98
29872	606	98
29873	606	98
29874	604	99
29875	604	99
29876	604	100
29877	603	100
29878	603	100
29879	603	100
29880	602	100
29881	602	101
29882	601	101
29883	601	102
29884	600	102
29885	600	103
29886	600	104
29887	599	104
29888	599	104
29889	598	104
29890	598	105
29891	598	105
29892	597	105
29893	597	105
29894	596	106
29895	596	106
29896	596	106
29897	595	106
29898	594	107
29899	593	107
29900	593	107
29901	592	108
29902	591	109
29903	591	109
29904	589	109
29905	589	110
29906	588	110
29907	588	110
29908	588	110
29909	588	110
29910	588	110
29911	588	110
29912	588	110
29913	588	110
29914	588	110
29915	587	110
29916	586	110
29917	586	110
29918	586	110
29919	586	110
29920	585	110
29921	585	111
29922	584	111
29923	583	111
29924	583	112
29925	583	112
29926	583	112
29927	583	113
29928	583	113
29929	583	114
29930	582	114
29931	580	114
29932	580	114
29933	579	114
29934	580	114
29935	579	114
29936	578	115
29937	578	115
29938	577	116
29939	577	116
29940	577	116
29941	577	116
29942	577	116
29943	575	116
29944	575	117
29945	575	117
29946	573	117
29947	573	117
29948	573	117
29949	572	117
29950	572	117
29951	571	117
29952	571	117
29953	571	117
29954	570	117
29955	569	118
29956	569	119
29957	568	119
29958	568	119
29959	568	119
29960	568	119
29961	568	119
29962	567	120
29963	566	120
29964	566	120
29965	564	120
29966	563	120
29967	563	120
29968	562	120
29969	562	120
29970	561	120
29971	561	120
29972	560	120
29973	559	120
29974	558	120
29975	558	121
29976	558	121
29977	558	121
29978	557	121
29979	556	121
29980	556	121
29981	556	121
29982	555	121
29983	555	121
29984	555	121
29985	554	121
29986	554	121
29987	553	121
29988	552	121
29989	552	122
29990	552	122
29991	552	122
29992	552	122
29993	552	122
29994	552	122
29995	551	122
29996	551	122
29997	551	123
29998	550	123
29999	550	123
30000	549	123
30001	547	124
30002	547	124
30003	547	124
30004	545	124
30005	545	125
30006	545	125
30007	545	125
30008	544	126
30009	543	126
30010	543	126
30011	542	127
30012	542	127
30013	541	128
30014	541	128
30015	541	128
30016	541	129
30017	541	129
30018	541	129
30019	541	130
30020	541	130
30021	542	131
30022	541	132
30023	541	132
30024	540	133
30025	540	133
30026	540	134
30027	540	135
30028	539	135
30029	538	135
30030	538	135
30031	538	136
30032	538	136
30033	538	136
30034	537	136
30035	538	137
30036	537	138
30037	537	138
30038	537	138
30039	537	138
30040	536	139
30041	535	139
30042	534	140
30043	534	140
30044	534	141
30045	534	141
30046	534	141
30047	533	141
30048	532	141
30049	531	141
30050	531	141
30051	531	142
30052	529	143
30053	529	143
30054	529	144
30055	527	145
30056	527	145
30057	526	146
30058	525	146
30059	524	146
30060	523	146
30061	523	146
30062	523	146
30063	522	146
30064	521	146
30065	521	146
30066	521	146
30067	521	146
30068	520	146
30069	520	147
30070	519	147
30071	518	147
30072	518	147
30073	517	148
30074	516	148
30075	515	148
30076	515	149
30077	515	149
30078	515	149
30079	514	150
30080	514	150
30081	513	150
30082	512	151
30083	513	151
30084	513	151
30085	513	151
30086	512	151
30087	512	151
30088	512	152
30089	512	152
30090	511	152
30091	511	152
30092	511	153
30093	510	153
30094	510	153
30095	510	153
30096	510	153
30097	509	154
30098	509	155
30099	508	156
30100	506	156
30101	506	156
30102	505	156
30103	505	156
30104	505	156
30105	505	157
30106	505	157
30107	504	157
30108	504	157
30109	503	158
30110	503	159
30111	503	159
30112	503	160
30113	503	160
30114	503	161
30115	503	161
30116	503	162
30117	502	163
30118	502	163
30119	501	163
30120	499	164
30121	499	164
30122	498	165
30123	497	165
30124	495	165
30125	495	165
30126	495	165
30127	495	165
30128	494	165
30129	493	165
30130	492	165
30131	491	165
30132	490	165
30133	489	166
30134	488	166
30135	488	166
30136	487	167
30137	486	167
30138	486	167
30139	485	167
30140	484	167
30141	483	167
30142	481	167
30143	480	167
30144	480	167
30145	479	168
30146	478	168
30147	479	169
30148	478	169
30149	476	169
30150	476	170
30151	476	171
30152	476	172
30153	475	173
30154	474	174
30155	473	174
30156	472	175
30157	472	175
30158	472	176
30159	471	177
30160	471	177
30161	471	177
30162	470	177
30163	469	177
30164	469	178
30165	468	178
30166	468	178
30167	468	178
30168	468	178
30169	467	178
30170	466	179
30171	465	179
30172	465	179
30173	463	180
30174	463	180
30175	463	180
30176	462	181
30177	461	181
30178	461	182
30179	461	183
30180	462	183
30181	461	183
30182	461	184
30183	460	185
30184	460	185
30185	460	185
30186	458	185
30187	458	185
30188	458	185
30189	458	186
30190	458	186
30191	457	186
30192	456	186
30193	456	186
30194	455	186
30195	454	187
30196	453	188
30197	454	188
30198	453	188
30199	453	188
30200	453	189
30201	453	190
30202	452	190
30203	452	191
30204	451	191
30205	451	191
30206	450	192
30207	449	192
30208	448	192
30209	449	193
30210	448	193
30211	447	193
30212	446	194
30213	446	194
30214	445	194
30215	445	194
30216	445	194
30217	445	195
30218	444	196
30219	443	196
30220	443	196
30221	443	196
30222	441	196
30223	441	197
30224	440	197
30225	440	197
30226	439	197
30227	439	198
30228	439	199
30229	438	199
30230	437	199
30231	436	199
30232	436	199
30233	435	200
30234	434	201
30235	434	201
30236	434	201
30237	434	201
30238	433	201
30239	432	201
30240	432	201
30241	431	201
30242	430	201
30243	429	201
30244	428	201
30245	427	201
30246	426	201
30247	426	201
30248	426	201
30249	425	201
30250	425	202
30251	424	203
30252	424	204
30253	424	204
30254	423	205
30255	423	205
30256	422	206
30257	422	206
30258	421	206
30259	421	207
30260	421	207
30261	421	206
30262	420	207
30263	419	208
30264	419	209
30265	418	209
30266	417	209
30267	417	209
30268	416	209
30269	414	209
30270	414	209
30271	414	209
30272	413	209
30273	413	210
30274	412	210
30275	413	211
30276	412	211
30277	412	212
30278	411	213
30279	411	214
30280	411	215
30281	411	215
30282	410	215
30283	409	215
30284	408	215
30285	407	216
30286	407	217
30287	406	218
30288	405	218
30289	405	218
30290	404	218
30291	404	218
30292	404	219
30293	404	219
30294	403	219
30295	402	220
30296	402	220
30297	401	221
30298	400	222
30299	400	222
30300	399	222
30301	399	223
30302	398	223
30303	398	223
30304	398	223
30305	398	224
30306	398	225
30307	397	226
30308	397	226
30309	396	226
30310	395	226
30311	394	226
30312	393	226
30313	392	227
30314	391	227
30315	391	228
30316	390	229
30317	390	229
30318	389	230
30319	388	230
30320	387	230
30321	386	231
30322	386	231
30323	385	231
30324	384	231
30325	383	231
30326	382	231
30327	382	231
30328	380	231
30329	379	232
30330	379	233
30331	379	234
30332	378	234
30333	378	234
30334	378	235
30335	376	235
30336	375	236
30337	376	236
30338	375	236
30339	375	236
30340	376	237
30341	374	237
30342	373	237
30343	373	238
30344	373	238
30345	372	239
30346	373	240
30347	372	240
30348	371	240
30349	371	240
30350	371	240
30351	370	240
30352	370	240
30353	369	240
30354	368	240
30355	367	240
30356	366	241
30357	366	241
30358	366	241
30359	365	242
30360	364	243
30361	364	243
30362	364	243
30363	365	243
30364	364	244
30365	363	245
30366	362	245
30367	361	246
30368	359	246
30369	358	247
30370	357	247
30371	356	247
30372	356	247
30373	356	247
30374	356	248
30375	356	249
30376	356	249
30377	355	250
30378	354	250
30379	353	250
30380	352	250
30381	352	251
30382	352	251
30383	351	252
30384	351	252
30385	350	253
30386	349	253
30387	348	254
30388	347	254
30389	346	254
30390	345	254
30391	346	254
30392	345	254
30393	344	254
30394	343	254
30395	342	255
30396	341	256
30397	340	256
30398	339	256
30399	338	256
30400	338	256
30401	337	257
30402	336	257
30403	336	257
30404	335	257
30405	334	258
30406	334	258
30407	334	259
30408	334	260
30409	334	260
30410	334	261
30411	333	261
30412	333	261
30413	333	261
30414	333	262
30415	332	263
30416	332	263
30417	332	263
30418	331	263
30419	330	264
30420	329	264
30421	328	264
30422	327	265
30423	327	265
30424	326	265
30425	325	265
30426	324	265
30427	324	266
30428	323	266
30429	321	267
30430	320	267
30431	320	268
30432	319	268
30433	318	268
30434	317	268
30435	317	268
30436	316	268
30437	316	268
30438	316	268
30439	315	268
30440	315	268
30441	315	268
30442	315	268
30443	314	269
30444	313	269
30445	312	269
30446	311	269
30447	310	269
30448	311	269
30449	310	269
30450	309	270
30451	309	270
30452	308	271
30453	307	271
30454	306	271
30455	305	272
30456	304	273
30457	303	273
30458	303	274
30459	303	275
30460	302	276
30461	301	277
30462	301	277
30463	301	277
30464	300	277
30465	299	277
30466	299	277
30467	298	278
30468	297	278
30469	297	278
30470	296	278
30471	295	278
30472	295	279
30473	294	279
30474	294	279
30475	293	279
30476	292	280
30477	291	280
30478	290	281
30479	289	281
30480	289	281
30481	288	282
30482	287	282
30483	286	283
30484	285	283
30485	284	284
30486	284	284
30487	284	285
30488	283	286
30489	282	286
30490	281	287
30491	282	287
30492	282	288
30493	282	288
30494	281	289
30495	281	290
30496	281	290
30497	280	290
30498	280	291
30499	280	291
30500	281	291
30501	280	291
30502	279	291
30503	279	292
30504	278	292
30505	277	292
30506	277	292
30507	276	292
30508	276	292
30509	275	292
30510	274	292
30511	273	292
30512	273	292
30513	272	293
30514	271	294
30515	271	294
30516	271	295
30517	271	295
30518	270	295
30519	269	295
30520	268	296
30521	267	297
30522	266	298
30523	265	299
30524	264	299
30525	263	299
30526	262	299
30527	261	299
30528	260	299
30529	259	300
30530	259	301
30531	258	301
30532	257	301
30533	257	302
30534	257	302
30535	257	303
30536	256	303
30537	255	304
30538	254	304
30539	253	304
30540	254	304
30541	253	304
30542	253	304
30543	252	304
30544	251	305
30545	251	305
30546	250	306
30547	249	307
30548	248	308
30549	249	308
30550	248	309
30551	248	310
30552	247	311
30553	247	312
30554	247	312
30555	246	312
30556	245	313
30557	245	313
30558	244	313
30559	244	314
30560	244	314
30561	243	314
30562	243	315
30563	242	315
30564	241	316
30565	241	317
30566	240	317
30567	239	317
30568	238	318
30569	238	318
30570	238	318
30571	238	319
30572	237	320
30573	237	320
30574	236	321
30575	235	322
30576	235	322
30577	235	322
30578	234	323
30579	234	323
30580	234	324
30581	233	325
30582	232	325
30583	231	325
30584	230	325
30585	230	326
30586	229	327
30587	229	327
30588	228	327
30589	229	327
30590	228	328
30591	228	328
30592	228	328
30593	227	328
30594	226	329
30595	225	330
30596	224	331
30597	224	332
30598	223	332
30599	223	333
30600	222	334
30601	221	335
30602	220	336
30603	220	336
30604	220	336
30605	219	336
30606	218	337
30607	217	337
30608	217	337
30609	216	338
30610	216	339
30611	216	339
30612	215	340
30613	215	341
30614	214	341
30615	214	342
30616	214	342
30617	213	343
30618	212	343
30619	212	344
30620	212	344
30621	211	344
30622	211	344
30623	210	345
30624	209	346
30625	209	347
30626	209	347
30627	209	347
30628	208	347
30629	208	348
30630	207	348
30631	206	348
30632	206	349
30633	206	350
30634	205	350
30635	204	350
30636	203	351
30637	203	351
30638	202	350
30639	201	350
30640	200	350
30641	200	350
30642	199	351
30643	199	351
30644	198	352
30645	198	351
30646	197	351
30647	196	351
30648	196	351
30649	195	351
30650	194	351
30651	193	351
30652	192	351
30653	192	352
30654	192	353
30655	192	354
30656	191	355
30657	190	356
30658	189	356
30659	189	356
30660	188	356
